example_id,condition,layer,gold_answer,gold_first_token,gold_token_id,gold_logit,gold_rank,is_top1,top1_token,top1_logit
bio_044,cell_B,25,arthropods,arth,14665,6.707,37,0,An,8.9844
bio_044,cell_B,26,arthropods,arth,14665,6.7695,44,0,An,9.4297
bio_044,cell_B,27,arthropods,arth,14665,7.168,25,0,Cr,9.2969
bio_044,cell_B,28,arthropods,arth,14665,7.9336,15,0,Cr,9.8281
bio_044,cell_B,29,arthropods,arth,14665,8.1406,19,0,Cr,10.5
bio_044,cell_B,30,arthropods,arth,14665,9.5156,10,0,Cr,11.9062
bio_044,cell_B,31,arthropods,arth,14665,11.9297,4,0,Cr,13.5156
bio_044,cell_D,0,arthropods,arth,14665,-0.728,32474,0,,12.1562
bio_044,cell_D,1,arthropods,arth,14665,-1.4346,37558,0,pril,12.4688
bio_044,cell_D,2,arthropods,arth,14665,-1.0977,35282,0,pril,11.7266
bio_044,cell_D,3,arthropods,arth,14665,-0.3218,28360,0,ibase,11.2422
bio_044,cell_D,4,arthropods,arth,14665,0.0711,24873,0,tml,10.7188
bio_044,cell_D,5,arthropods,arth,14665,0.4429,20803,0,answ,10.6797
bio_044,cell_D,6,arthropods,arth,14665,0.3359,21532,0,answ,10.3984
bio_044,cell_D,7,arthropods,arth,14665,1.2061,12763,0,PLIED,10.8594
bio_044,cell_D,8,arthropods,arth,14665,1.0518,14019,0,PLIED,10.7266
bio_044,cell_D,9,arthropods,arth,14665,1.7695,8581,0,PLIED,9.6562
bio_044,cell_D,10,arthropods,arth,14665,2.6641,3971,0,PLIED,10.2969
bio_044,cell_D,11,arthropods,arth,14665,1.834,8498,0,PLIED,9.3359
bio_044,cell_D,12,arthropods,arth,14665,0.9272,15566,0,vess,10.6484
bio_044,cell_D,13,arthropods,arth,14665,2.6836,3734,0,vess,9.6562
bio_044,cell_D,14,arthropods,arth,14665,3.9844,894,0,vess,11.4922
bio_044,cell_D,15,arthropods,arth,14665,5.0352,292,0,CLUDING,11.0469
bio_044,cell_D,16,arthropods,arth,14665,6.3086,44,0,OOST,9.625
bio_044,cell_D,17,arthropods,arth,14665,10.2344,1,0,clust,10.4453
bio_044,cell_D,18,arthropods,arth,14665,12.3828,0,1,arth,12.3828
bio_044,cell_D,19,arthropods,arth,14665,12.7734,0,1,arth,12.7734
bio_044,cell_D,20,arthropods,arth,14665,10.8906,0,1,arth,10.8906
bio_044,cell_D,21,arthropods,arth,14665,10.6875,0,1,arth,10.6875
bio_044,cell_D,22,arthropods,arth,14665,10.8203,0,1,arth,10.8203
bio_044,cell_D,23,arthropods,arth,14665,10.8047,0,1,arth,10.8047
bio_044,cell_D,24,arthropods,arth,14665,10.8984,0,1,arth,10.8984
bio_044,cell_D,25,arthropods,arth,14665,11.3203,0,1,arth,11.3203
bio_044,cell_D,26,arthropods,arth,14665,11.2578,0,1,arth,11.2578
bio_044,cell_D,27,arthropods,arth,14665,11.5859,0,1,arth,11.5859
bio_044,cell_D,28,arthropods,arth,14665,12.75,0,1,arth,12.75
bio_044,cell_D,29,arthropods,arth,14665,13.0156,0,1,arth,13.0156
bio_044,cell_D,30,arthropods,arth,14665,15.3984,0,1,arth,15.3984
bio_044,cell_D,31,arthropods,arth,14665,17.9375,0,1,arth,17.9375
cul_003,cell_B,0,East Asia,East,5791,-1.4092,37848,0,amsbsy,12.6328
cul_003,cell_B,1,East Asia,East,5791,-1.7246,39909,0,bserver,10.5781
cul_003,cell_B,2,East Asia,East,5791,-1.0908,35522,0,,10.5312
cul_003,cell_B,3,East Asia,East,5791,-2.1309,42670,0,,10.2969
cul_003,cell_B,4,East Asia,East,5791,-2.4434,44419,0,,9.3516
cul_003,cell_B,5,East Asia,East,5791,-2.8223,46153,0,doct,9.5703
cul_003,cell_B,6,East Asia,East,5791,-3.209,47173,0,Syrac,10.0859
cul_003,cell_B,7,East Asia,East,5791,-2.8906,46700,0,destro,9.3359
cul_003,cell_B,8,East Asia,East,5791,-3.0312,47412,0,CLUDING,8.5156
cul_003,cell_B,9,East Asia,East,5791,-2.5469,45236,0,advertis,9.3438
cul_003,cell_B,10,East Asia,East,5791,-0.9272,34624,0,HECK,8.9375
cul_003,cell_B,11,East Asia,East,5791,-1.251,36980,0,HECK,9.6328
cul_003,cell_B,12,East Asia,East,5791,-2.5566,45531,0,vess,9.8828
cul_003,cell_B,13,East Asia,East,5791,0.2856,22051,0,vess,9.1875
cul_003,cell_B,14,East Asia,East,5791,2.3281,5430,0,answ,10.1562
cul_003,cell_B,15,East Asia,East,5791,1.6875,8927,0,answ,10.5938
cul_003,cell_B,16,East Asia,East,5791,2.3164,4817,0,answ,9.0156
cul_003,cell_B,17,East Asia,East,5791,5.5391,91,0,answ,9.2734
cul_003,cell_B,18,East Asia,East,5791,6.1445,60,0,answ,9.8047
cul_003,cell_B,19,East Asia,East,5791,6.9375,29,0,Japan,9.4453
cul_003,cell_B,20,East Asia,East,5791,6.6992,37,0,Japan,9.5703
cul_003,cell_B,21,East Asia,East,5791,6.4258,46,0,Japan,9.2422
cul_003,cell_B,22,East Asia,East,5791,7.6484,24,0,Japan,9.8672
cul_003,cell_B,23,East Asia,East,5791,7.957,26,0,Japan,10.7422
cul_003,cell_B,24,East Asia,East,5791,9.0547,13,0,Japan,10.5938
cul_003,cell_B,25,East Asia,East,5791,9.3047,12,0,The,10.7812
cul_003,cell_B,26,East Asia,East,5791,9.0859,13,0,The,11.0625
cul_003,cell_B,27,East Asia,East,5791,9.5078,9,0,The,11.0078
cul_003,cell_B,28,East Asia,East,5791,9.5156,11,0,The,11.3672
cul_003,cell_B,29,East Asia,East,5791,9.6641,10,0,The,11.2969
cul_003,cell_B,30,East Asia,East,5791,11.0781,6,0,The,11.5312
cul_003,cell_B,31,East Asia,East,5791,12.5156,6,0,Japan,14.9531
cul_003,cell_D,0,East Asia,East,5791,-1.8184,40132,0,,12.2109
cul_003,cell_D,1,East Asia,East,5791,-1.9785,41030,0,pril,12.4609
cul_003,cell_D,2,East Asia,East,5791,-1.4805,38192,0,pril,11.8203
cul_003,cell_D,3,East Asia,East,5791,-1.373,37181,0,ibase,11.3984
cul_003,cell_D,4,East Asia,East,5791,-0.7207,32205,0,tml,11.0547
cul_003,cell_D,5,East Asia,East,5791,-1.4795,38660,0,answ,11.2578
cul_003,cell_D,6,East Asia,East,5791,-2.2109,43709,0,PLIED,10.3906
cul_003,cell_D,7,East Asia,East,5791,-2.0,43285,0,PLIED,10.8594
cul_003,cell_D,8,East Asia,East,5791,-2.3301,45312,0,PLIED,10.5781
cul_003,cell_D,9,East Asia,East,5791,-2.5664,46206,0,PLIED,9.7891
cul_003,cell_D,10,East Asia,East,5791,-2.1836,44530,0,PLIED,10.1875
cul_003,cell_D,11,East Asia,East,5791,-2.3965,45373,0,PLIED,9.3047
cul_003,cell_D,12,East Asia,East,5791,-3.4824,48872,0,vess,9.9922
cul_003,cell_D,13,East Asia,East,5791,1.708,8522,0,answ,9.4062
cul_003,cell_D,14,East Asia,East,5791,2.2754,5082,0,answ,10.0391
cul_003,cell_D,15,East Asia,East,5791,2.9531,2292,0,answ,9.7578
cul_003,cell_D,16,East Asia,East,5791,3.3262,1302,0,clust,8.9219
cul_003,cell_D,17,East Asia,East,5791,7.8125,10,0,Japan,9.3438
cul_003,cell_D,18,East Asia,East,5791,8.8906,10,0,Asia,10.4766
cul_003,cell_D,19,East Asia,East,5791,9.5938,3,0,Asia,10.875
cul_003,cell_D,20,East Asia,East,5791,9.6641,2,0,Japan,10.8594
cul_003,cell_D,21,East Asia,East,5791,9.3438,5,0,Asia,10.8359
cul_003,cell_D,22,East Asia,East,5791,10.3828,4,0,Asia,11.1719
cul_003,cell_D,23,East Asia,East,5791,10.7188,4,0,Japan,12.1719
cul_003,cell_D,24,East Asia,East,5791,11.8281,1,0,the,11.9375
cul_003,cell_D,25,East Asia,East,5791,11.7891,1,0,the,12.4766
cul_003,cell_D,26,East Asia,East,5791,11.7734,2,0,the,12.7891
cul_003,cell_D,27,East Asia,East,5791,12.4922,0,1,East,12.4922
cul_003,cell_D,28,East Asia,East,5791,12.5938,1,0,the,13.1016
cul_003,cell_D,29,East Asia,East,5791,12.7891,1,0,the,12.9141
cul_003,cell_D,30,East Asia,East,5791,14.3594,0,1,East,14.3594
cul_003,cell_D,31,East Asia,East,5791,16.6094,0,1,East,16.6094
cul_012,cell_B,0,cherry blossoms,cherry,33804,-0.0416,26385,0,amsbsy,12.9375
cul_012,cell_B,1,cherry blossoms,cherry,33804,-0.1162,26815,0,phis,10.4688
cul_012,cell_B,2,cherry blossoms,cherry,33804,-0.1532,26906,0,,10.4844
cul_012,cell_B,3,cherry blossoms,cherry,33804,-0.8901,33722,0,,10.2344
cul_012,cell_B,4,cherry blossoms,cherry,33804,-1.5527,39188,0,fraid,9.5234
cul_012,cell_B,5,cherry blossoms,cherry,33804,-1.6719,40140,0,doct,9.4844
cul_012,cell_B,6,cherry blossoms,cherry,33804,-2.1152,42611,0,Syrac,10.2422
cul_012,cell_B,7,cherry blossoms,cherry,33804,-1.8447,41670,0,doct,9.6094
cul_012,cell_B,8,cherry blossoms,cherry,33804,-0.4072,29499,0,CLUDING,8.3359
cul_012,cell_B,9,cherry blossoms,cherry,33804,0.2285,22859,0,advertis,9.0781
cul_012,cell_B,10,cherry blossoms,cherry,33804,0.623,18844,0,CLUDING,8.1641
cul_012,cell_B,11,cherry blossoms,cherry,33804,0.1741,23453,0,laug,9.2891
cul_012,cell_B,12,cherry blossoms,cherry,33804,1.1123,14373,0,orche,9.5078
cul_012,cell_B,13,cherry blossoms,cherry,33804,0.2529,22527,0,errnoErr,9.6484
cul_012,cell_B,14,cherry blossoms,cherry,33804,0.5767,19071,0,answ,10.5391
cul_012,cell_B,15,cherry blossoms,cherry,33804,-0.1965,27088,0,errnoErr,10.9766
cul_012,cell_B,16,cherry blossoms,cherry,33804,1.1641,13044,0,errnoErr,10.9219
cul_012,cell_B,17,cherry blossoms,cherry,33804,1.8203,7407,0,OOST,9.5312
cul_012,cell_B,18,cherry blossoms,cherry,33804,3.0898,1623,0,answ,8.6719
cul_012,cell_B,19,cherry blossoms,cherry,33804,3.2832,1043,0,Japan,8.5625
cul_012,cell_B,20,cherry blossoms,cherry,33804,3.5117,824,0,Japan,8.8828
cul_012,cell_B,21,cherry blossoms,cherry,33804,4.0273,397,0,Japan,9.5
cul_012,cell_B,22,cherry blossoms,cherry,33804,3.4785,1414,0,Japan,10.0156
cul_012,cell_B,23,cherry blossoms,cherry,33804,3.6836,1282,0,Japan,10.8906
cul_012,cell_B,24,cherry blossoms,cherry,33804,3.666,1580,0,Japan,10.4375
cul_012,cell_B,25,cherry blossoms,cherry,33804,4.4336,719,0,The,10.4609
cul_012,cell_B,26,cherry blossoms,cherry,33804,4.7539,539,0,Japan,11.2109
cul_012,cell_B,27,cherry blossoms,cherry,33804,5.0586,399,0,Japan,11.1484
cul_012,cell_B,28,cherry blossoms,cherry,33804,5.6875,239,0,The,10.7266
cul_012,cell_B,29,cherry blossoms,cherry,33804,5.7695,255,0,The,10.8047
cul_012,cell_B,30,cherry blossoms,cherry,33804,6.5898,135,0,Japan,11.2969
cul_012,cell_B,31,cherry blossoms,cherry,33804,8.5938,67,0,Japan,14.7266
cul_012,cell_D,0,cherry blossoms,cherry,33804,-0.5371,30893,0,,12.1953
cul_012,cell_D,1,cherry blossoms,cherry,33804,-0.0853,26386,0,pril,12.3281
cul_012,cell_D,2,cherry blossoms,cherry,33804,-0.0029,25428,0,pril,11.5859
cul_012,cell_D,3,cherry blossoms,cherry,33804,0.5776,19948,0,ibase,11.5625
cul_012,cell_D,4,cherry blossoms,cherry,33804,0.749,18347,0,tml,11.0312
cul_012,cell_D,5,cherry blossoms,cherry,33804,-0.2194,27448,0,answ,11.2734
cul_012,cell_D,6,cherry blossoms,cherry,33804,-0.3389,28685,0,PLIED,9.875
cul_012,cell_D,7,cherry blossoms,cherry,33804,0.0567,24321,0,PLIED,10.7109
cul_012,cell_D,8,cherry blossoms,cherry,33804,0.4438,20224,0,PLIED,10.4062
cul_012,cell_D,9,cherry blossoms,cherry,33804,1.3193,12008,0,PLIED,9.6172
cul_012,cell_D,10,cherry blossoms,cherry,33804,1.3242,11898,0,PLIED,9.625
cul_012,cell_D,11,cherry blossoms,cherry,33804,1.0166,14656,0,PLIED,8.6797
cul_012,cell_D,12,cherry blossoms,cherry,33804,1.0195,14503,0,vess,9.4062
cul_012,cell_D,13,cherry blossoms,cherry,33804,2.3398,4974,0,answ,9.8516
cul_012,cell_D,14,cherry blossoms,cherry,33804,3.8867,868,0,answ,9.6484
cul_012,cell_D,15,cherry blossoms,cherry,33804,4.2578,482,0,answ,10.125
cul_012,cell_D,16,cherry blossoms,cherry,33804,7.1367,12,0,thous,9.25
cul_012,cell_D,17,cherry blossoms,cherry,33804,7.9727,9,0,clust,10.3906
cul_012,cell_D,18,cherry blossoms,cherry,33804,10.3516,2,0,flowers,11.5703
cul_012,cell_D,19,cherry blossoms,cherry,33804,10.0,2,0,flowers,10.7969
cul_012,cell_D,20,cherry blossoms,cherry,33804,9.6094,0,1,cherry,9.6094
cul_012,cell_D,21,cherry blossoms,cherry,33804,10.0312,1,0,flowers,10.1562
cul_012,cell_D,22,cherry blossoms,cherry,33804,9.0,4,0,Japanese,10.0391
cul_012,cell_D,23,cherry blossoms,cherry,33804,9.0156,5,0,Japanese,11.0625
cul_012,cell_D,24,cherry blossoms,cherry,33804,9.2734,5,0,Japanese,10.5469
cul_012,cell_D,25,cherry blossoms,cherry,33804,9.5,4,0,the,10.8984
cul_012,cell_D,26,cherry blossoms,cherry,33804,9.2578,6,0,Japanese,11.4844
cul_012,cell_D,27,cherry blossoms,cherry,33804,9.6406,4,0,Japanese,11.2031
cul_012,cell_D,28,cherry blossoms,cherry,33804,10.2422,2,0,the,11.6484
cul_012,cell_D,29,cherry blossoms,cherry,33804,10.6328,2,0,the,11.875
cul_012,cell_D,30,cherry blossoms,cherry,33804,12.6875,0,1,cherry,12.6875
cul_012,cell_D,31,cherry blossoms,cherry,33804,16.0625,0,1,cherry,16.0625
cul_014,cell_B,0,East Asia,East,5791,-1.4688,38235,0,amsbsy,12.6797
cul_014,cell_B,1,East Asia,East,5791,-1.9512,41242,0,bserver,10.6562
cul_014,cell_B,2,East Asia,East,5791,-1.2139,36391,0,,10.5859
cul_014,cell_B,3,East Asia,East,5791,-2.0977,42334,0,,10.3047
cul_014,cell_B,4,East Asia,East,5791,-2.2188,43204,0,fraid,9.6719
cul_014,cell_B,5,East Asia,East,5791,-2.5039,44899,0,doct,9.5625
cul_014,cell_B,6,East Asia,East,5791,-3.0449,46702,0,gree,9.9219
cul_014,cell_B,7,East Asia,East,5791,-2.8125,46451,0,therap,8.9922
cul_014,cell_B,8,East Asia,East,5791,-3.0137,47346,0,PLIED,8.75
cul_014,cell_B,9,East Asia,East,5791,-2.5332,45140,0,HECK,9.5234
cul_014,cell_B,10,East Asia,East,5791,-0.9214,34345,0,HECK,9.1797
cul_014,cell_B,11,East Asia,East,5791,-1.2998,37285,0,laug,9.9609
cul_014,cell_B,12,East Asia,East,5791,-2.4062,44847,0,vess,10.4922
cul_014,cell_B,13,East Asia,East,5791,0.5571,19254,0,errnoErr,8.8438
cul_014,cell_B,14,East Asia,East,5791,2.8613,3189,0,answ,10.5156
cul_014,cell_B,15,East Asia,East,5791,2.6914,3603,0,answ,10.5391
cul_014,cell_B,16,East Asia,East,5791,2.6191,3520,0,clust,9.0781
cul_014,cell_B,17,East Asia,East,5791,6.0117,50,0,answ,9.1016
cul_014,cell_B,18,East Asia,East,5791,6.8828,24,0,answ,9.3906
cul_014,cell_B,19,East Asia,East,5791,7.8203,9,0,South,9.625
cul_014,cell_B,20,East Asia,East,5791,7.4844,14,0,South,9.4062
cul_014,cell_B,21,East Asia,East,5791,7.3242,17,0,South,10.3125
cul_014,cell_B,22,East Asia,East,5791,9.0234,10,0,South,12.8438
cul_014,cell_B,23,East Asia,East,5791,9.3984,7,0,South,13.1328
cul_014,cell_B,24,East Asia,East,5791,10.2734,3,0,South,12.6406
cul_014,cell_B,25,East Asia,East,5791,10.4531,3,0,South,12.2422
cul_014,cell_B,26,East Asia,East,5791,9.9844,5,0,South,11.6484
cul_014,cell_B,27,East Asia,East,5791,10.3828,2,0,South,11.6484
cul_014,cell_B,28,East Asia,East,5791,10.5703,5,0,South,12.0312
cul_014,cell_B,29,East Asia,East,5791,10.4297,4,0,South,11.8594
cul_014,cell_B,30,East Asia,East,5791,11.7656,1,0,South,13.0156
cul_014,cell_B,31,East Asia,East,5791,13.5547,3,0,South,15.1406
cul_014,cell_D,0,East Asia,East,5791,-1.9023,40576,0,,12.2422
cul_014,cell_D,1,East Asia,East,5791,-1.9609,40895,0,pril,12.3125
cul_014,cell_D,2,East Asia,East,5791,-1.3047,36870,0,pril,11.7109
cul_014,cell_D,3,East Asia,East,5791,-1.2832,36475,0,ibase,11.5547
cul_014,cell_D,4,East Asia,East,5791,-0.5786,30926,0,tml,11.0703
cul_014,cell_D,5,East Asia,East,5791,-1.2588,36922,0,answ,10.8906
cul_014,cell_D,6,East Asia,East,5791,-2.377,44537,0,PLIED,10.1172
cul_014,cell_D,7,East Asia,East,5791,-2.2812,44789,0,PLIED,10.7812
cul_014,cell_D,8,East Asia,East,5791,-2.582,46402,0,PLIED,10.2656
cul_014,cell_D,9,East Asia,East,5791,-2.4199,45517,0,PLIED,9.6094
cul_014,cell_D,10,East Asia,East,5791,-2.2422,44766,0,PLIED,9.6172
cul_014,cell_D,11,East Asia,East,5791,-2.3887,45229,0,PLIED,9.0234
cul_014,cell_D,12,East Asia,East,5791,-3.0293,47943,0,vess,10.6953
cul_014,cell_D,13,East Asia,East,5791,3.2383,1783,0,answ,9.6953
cul_014,cell_D,14,East Asia,East,5791,3.2637,1704,0,laug,10.3516
cul_014,cell_D,15,East Asia,East,5791,4.5664,289,0,advertis,9.3984
cul_014,cell_D,16,East Asia,East,5791,4.7891,159,0,laug,8.4297
cul_014,cell_D,17,East Asia,East,5791,10.5,0,1,East,10.5
cul_014,cell_D,18,East Asia,East,5791,11.5312,0,1,East,11.5312
cul_014,cell_D,19,East Asia,East,5791,12.4062,0,1,East,12.4062
cul_014,cell_D,20,East Asia,East,5791,12.1875,0,1,East,12.1875
cul_014,cell_D,21,East Asia,East,5791,11.7812,0,1,East,11.7812
cul_014,cell_D,22,East Asia,East,5791,13.0234,1,0,South,13.6797
cul_014,cell_D,23,East Asia,East,5791,13.2578,1,0,South,14.0703
cul_014,cell_D,24,East Asia,East,5791,13.9375,1,0,South,14.1641
cul_014,cell_D,25,East Asia,East,5791,13.7734,1,0,South,13.8359
cul_014,cell_D,26,East Asia,East,5791,13.2812,1,0,South,13.3203
cul_014,cell_D,27,East Asia,East,5791,13.2266,0,1,East,13.2266
cul_014,cell_D,28,East Asia,East,5791,13.7266,0,1,East,13.7266
cul_014,cell_D,29,East Asia,East,5791,13.7031,0,1,East,13.7031
cul_014,cell_D,30,East Asia,East,5791,15.1172,0,1,East,15.1172
cul_014,cell_D,31,East Asia,East,5791,17.1094,0,1,East,17.1094
cul_018,cell_B,0,North America,North,3729,2.1426,7861,0,amsbsy,12.7109
cul_018,cell_B,1,North America,North,3729,1.4941,12367,0,bserver,10.6562
cul_018,cell_B,2,North America,North,3729,0.0812,24611,0,,10.4844
cul_018,cell_B,3,North America,North,3729,-0.6807,31897,0,,10.1172
cul_018,cell_B,4,North America,North,3729,0.3074,22378,0,fraid,9.4453
cul_018,cell_B,5,North America,North,3729,0.2014,23197,0,doct,9.2344
cul_018,cell_B,6,North America,North,3729,-1.625,39775,0,CLUDING,9.5859
cul_018,cell_B,7,North America,North,3729,-1.5625,39716,0,destro,9.3516
cul_018,cell_B,8,North America,North,3729,-3.043,47446,0,CLUDING,9.125
cul_018,cell_B,9,North America,North,3729,-3.1523,47382,0,advertis,9.3906
cul_018,cell_B,10,North America,North,3729,-0.7358,32599,0,HECK,8.5
cul_018,cell_B,11,North America,North,3729,-0.1699,26786,0,laug,10.2109
cul_018,cell_B,12,North America,North,3729,-0.7065,32200,0,vess,10.1719
cul_018,cell_B,13,North America,North,3729,1.9316,7562,0,orche,9.1328
cul_018,cell_B,14,North America,North,3729,3.6133,1483,0,answ,10.8438
cul_018,cell_B,15,North America,North,3729,4.2695,627,0,answ,11.0
cul_018,cell_B,16,North America,North,3729,5.1719,146,0,America,9.1484
cul_018,cell_B,17,North America,North,3729,7.2734,18,0,America,10.1953
cul_018,cell_B,18,North America,North,3729,7.6797,14,0,America,10.2266
cul_018,cell_B,19,North America,North,3729,8.6484,3,0,Mexico,10.5234
cul_018,cell_B,20,North America,North,3729,8.9609,4,0,America,10.7344
cul_018,cell_B,21,North America,North,3729,9.3281,5,0,America,10.7812
cul_018,cell_B,22,North America,North,3729,10.2891,2,0,America,11.2422
cul_018,cell_B,23,North America,North,3729,11.0938,1,0,America,11.2344
cul_018,cell_B,24,North America,North,3729,11.375,0,1,North,11.375
cul_018,cell_B,25,North America,North,3729,11.6172,1,0,The,11.7969
cul_018,cell_B,26,North America,North,3729,11.75,1,0,The,11.9609
cul_018,cell_B,27,North America,North,3729,11.9297,0,1,North,11.9297
cul_018,cell_B,28,North America,North,3729,12.4375,0,1,North,12.4375
cul_018,cell_B,29,North America,North,3729,12.5078,0,1,North,12.5078
cul_018,cell_B,30,North America,North,3729,13.8672,0,1,North,13.8672
cul_018,cell_B,31,North America,North,3729,15.5312,1,0,Mexico,16.1875
cul_018,cell_D,0,North America,North,3729,0.6758,19794,0,,12.2656
cul_018,cell_D,1,North America,North,3729,0.2371,23438,0,pril,12.25
cul_018,cell_D,2,North America,North,3729,0.5146,20558,0,pril,11.5391
cul_018,cell_D,3,North America,North,3729,0.5693,20005,0,ibase,11.4609
cul_018,cell_D,4,North America,North,3729,2.0977,7601,0,tml,11.0078
cul_018,cell_D,5,North America,North,3729,0.5967,19347,0,answ,11.0781
cul_018,cell_D,6,North America,North,3729,-0.6094,31399,0,PLIED,10.3906
cul_018,cell_D,7,North America,North,3729,-0.3247,28483,0,PLIED,11.3906
cul_018,cell_D,8,North America,North,3729,-0.896,34718,0,PLIED,10.7188
cul_018,cell_D,9,North America,North,3729,-0.6831,32320,0,PLIED,9.7734
cul_018,cell_D,10,North America,North,3729,0.3774,20920,0,PLIED,10.1094
cul_018,cell_D,11,North America,North,3729,0.9966,14860,0,PLIED,9.0
cul_018,cell_D,12,North America,North,3729,-0.168,26785,0,vess,9.8203
cul_018,cell_D,13,North America,North,3729,4.7227,226,0,answ,9.2266
cul_018,cell_D,14,North America,North,3729,4.0117,673,0,answ,10.2109
cul_018,cell_D,15,North America,North,3729,5.1523,144,0,answ,9.7969
cul_018,cell_D,16,North America,North,3729,6.4062,21,0,America,8.3828
cul_018,cell_D,17,North America,North,3729,10.9922,1,0,America,11.2188
cul_018,cell_D,18,North America,North,3729,12.0,0,1,North,12.0
cul_018,cell_D,19,North America,North,3729,12.2266,0,1,North,12.2266
cul_018,cell_D,20,North America,North,3729,12.6875,0,1,North,12.6875
cul_018,cell_D,21,North America,North,3729,13.0312,0,1,North,13.0312
cul_018,cell_D,22,North America,North,3729,13.9844,0,1,North,13.9844
cul_018,cell_D,23,North America,North,3729,14.8047,0,1,North,14.8047
cul_018,cell_D,24,North America,North,3729,14.0938,0,1,North,14.0938
cul_018,cell_D,25,North America,North,3729,14.2266,0,1,North,14.2266
cul_018,cell_D,26,North America,North,3729,14.3438,0,1,North,14.3438
cul_018,cell_D,27,North America,North,3729,14.4844,0,1,North,14.4844
cul_018,cell_D,28,North America,North,3729,15.125,0,1,North,15.125
cul_018,cell_D,29,North America,North,3729,15.4453,0,1,North,15.4453
cul_018,cell_D,30,North America,North,3729,17.2344,0,1,North,17.2344
cul_018,cell_D,31,North America,North,3729,19.5156,0,1,North,19.5156
cul_021,cell_B,0,East Asia,East,5791,-1.5361,38626,0,amsbsy,12.7031
cul_021,cell_B,1,East Asia,East,5791,-1.8594,40723,0,bserver,10.6094
cul_021,cell_B,2,East Asia,East,5791,-1.1973,36300,0,,10.5859
cul_021,cell_B,3,East Asia,East,5791,-2.0566,42216,0,,10.3047
cul_021,cell_B,4,East Asia,East,5791,-2.5234,44717,0,fraid,9.3516
cul_021,cell_B,5,East Asia,East,5791,-2.9688,46677,0,doct,9.8125
cul_021,cell_B,6,East Asia,East,5791,-3.1504,47071,0,Syrac,10.1641
cul_021,cell_B,7,East Asia,East,5791,-2.9355,46872,0,doct,9.375
cul_021,cell_B,8,East Asia,East,5791,-3.0859,47570,0,CLUDING,8.5938
cul_021,cell_B,9,East Asia,East,5791,-2.4297,44810,0,advertis,9.1797
cul_021,cell_B,10,East Asia,East,5791,-0.8315,33685,0,CLUDING,8.6562
cul_021,cell_B,11,East Asia,East,5791,-1.2139,36613,0,laug,10.1172
cul_021,cell_B,12,East Asia,East,5791,-2.1523,43337,0,vess,10.2969
cul_021,cell_B,13,East Asia,East,5791,0.6377,18484,0,answ,9.9062
cul_021,cell_B,14,East Asia,East,5791,2.5898,4314,0,answ,11.6328
cul_021,cell_B,15,East Asia,East,5791,2.5918,3940,0,answ,11.2109
cul_021,cell_B,16,East Asia,East,5791,3.0371,2190,0,answ,9.4062
cul_021,cell_B,17,East Asia,East,5791,6.3594,40,0,answ,9.9141
cul_021,cell_B,18,East Asia,East,5791,7.0391,25,0,answ,10.1719
cul_021,cell_B,19,East Asia,East,5791,7.793,14,0,peninsula,9.9375
cul_021,cell_B,20,East Asia,East,5791,7.4922,15,0,North,9.0078
cul_021,cell_B,21,East Asia,East,5791,7.9492,13,0,South,9.4688
cul_021,cell_B,22,East Asia,East,5791,9.3047,3,0,South,10.7578
cul_021,cell_B,23,East Asia,East,5791,9.6719,4,0,South,11.1406
cul_021,cell_B,24,East Asia,East,5791,10.5234,2,0,South,11.4609
cul_021,cell_B,25,East Asia,East,5791,10.4844,2,0,South,11.2344
cul_021,cell_B,26,East Asia,East,5791,10.0391,5,0,South,10.7891
cul_021,cell_B,27,East Asia,East,5791,10.125,4,0,South,10.7969
cul_021,cell_B,28,East Asia,East,5791,10.2109,5,0,South,11.0469
cul_021,cell_B,29,East Asia,East,5791,10.0,6,0,South,11.1016
cul_021,cell_B,30,East Asia,East,5791,11.4453,2,0,South,12.2344
cul_021,cell_B,31,East Asia,East,5791,12.8203,4,0,Korea,14.3906
cul_021,cell_D,0,East Asia,East,5791,-1.9727,40909,0,,12.2344
cul_021,cell_D,1,East Asia,East,5791,-1.9453,40842,0,pril,12.3359
cul_021,cell_D,2,East Asia,East,5791,-1.3711,37413,0,pril,11.7422
cul_021,cell_D,3,East Asia,East,5791,-1.293,36547,0,ibase,11.3359
cul_021,cell_D,4,East Asia,East,5791,-0.6802,31855,0,tml,11.0781
cul_021,cell_D,5,East Asia,East,5791,-1.2598,36941,0,answ,10.8672
cul_021,cell_D,6,East Asia,East,5791,-2.0645,42895,0,PLIED,10.2109
cul_021,cell_D,7,East Asia,East,5791,-2.0508,43492,0,PLIED,10.5234
cul_021,cell_D,8,East Asia,East,5791,-2.2949,45105,0,PLIED,10.2422
cul_021,cell_D,9,East Asia,East,5791,-2.3262,45091,0,PLIED,9.4922
cul_021,cell_D,10,East Asia,East,5791,-1.8848,42679,0,PLIED,10.0781
cul_021,cell_D,11,East Asia,East,5791,-2.1543,44149,0,PLIED,9.1797
cul_021,cell_D,12,East Asia,East,5791,-3.1719,48201,0,vess,9.6172
cul_021,cell_D,13,East Asia,East,5791,3.0488,2175,0,answ,9.2656
cul_021,cell_D,14,East Asia,East,5791,3.5488,1171,0,answ,9.9766
cul_021,cell_D,15,East Asia,East,5791,4.082,608,0,answ,9.1016
